chain, name, latitude, longitude, address, city, zip, department, phone, hours, store_id, is_address_computed, is_location_computed, key, ignored, ignore_reason, overload_chain_name, mandatory_coords, country_code
shopmium,Shopmium Auray,47.6661302,-2.9841097,41 place de la Republique,Auray,56400,,297563897,[],,TRUE,TRUE,sfr:02 97 56 38 97,FALSE,,,TRUE,fr
shopmium,Shopmium Ploermel,47.929254,-2.396846,11 place de la Mennais,Ploermel,56800,,297720788,[],,TRUE,TRUE,sfr:02 97 72 07 88,FALSE,,,TRUE,fr
shopmium,Shopmium Lanester,47.763494,-3.347354,c.cial Geant route d'Hennebont,Lanester,56600,,297814382,[],,TRUE,TRUE,sfr:02 97 81 43 82,FALSE,,,TRUE,fr
shopmium,Shopmium Lorient,47.748273,-3.3638738,1 av de Faouedic place Aristide Briand,Lorient,56100,,297844688,[],,TRUE,TRUE,sfr:02 97 84 46 88,FALSE,,,TRUE,fr
shopmium,Shopmium Morlaix,48.577613,-3.828228,c.cial Geant Bretagnia,Morlaix,29600,,298151491,[],,TRUE,TRUE,sfr:02 98 15 14 91,FALSE,,,TRUE,fr
shopmium,Shopmium Brest,48.3709111,-4.5886193,c.cial Coat Ar Gueven rue Jean Jaures,Brest,29280,,298331020,[],,TRUE,TRUE,sfr:02 98 33 10 20,FALSE,,,TRUE,fr
shopmium,Shopmium Brest,48.3879371,-4.4887997,75 rue de Siam,Brest,29200,,298339388,[],,TRUE,TRUE,sfr:02 98 33 93 88,FALSE,,,TRUE,fr
shopmium,Shopmium Brest,48.390394,-4.486076,c.cial GÃ‰ant No B9/29 rue du Gouesnou,Brest,29200,,298422024,[],,TRUE,TRUE,sfr:02 98 42 20 24,FALSE,,,TRUE,fr
shopmium,Shopmium Brest,48.3871668,-4.5258687,Galerie Commerciale Brest Iroise 126 bd de Plymouth,Brest,29200,,298456372,[],,TRUE,TRUE,sfr:02 98 45 63 72,FALSE,,,TRUE,fr
shopmium,Shopmium Brest,48.3912797,-4.4843512,9 rue Jean Jaures,Brest,29200,,298462009,[],,TRUE,TRUE,sfr:02 98 46 20 09,FALSE,,,TRUE,fr
shopmium,Shopmium Quimper,47.997542,-4.097899,c.cial Carrefour Pont de Poulguinan Zone Poulguinan Kerdrezec,Quimper,29000,,298521669,[],,TRUE,TRUE,sfr:02 98 52 16 69,FALSE,,,TRUE,fr
shopmium,Shopmium Concarneau,47.8717535,-3.9182134,6 place Jean Jaures,Concarneau,29900,,298605188,[],,TRUE,TRUE,sfr:02 98 60 51 88,FALSE,,,TRUE,fr
shopmium,Shopmium Morlaix,48.577613,-3.828228,Galerie Commerciale Leclerc Zav la Boissiere,Morlaix,29600,,298638588,[],,TRUE,TRUE,sfr:02 98 63 85 88,FALSE,,,TRUE,fr
shopmium,Shopmium Quimper,47.9574006,-4.0824525,c.cial Geant route de Benodet,Quimper,29000,,298744372,[],,TRUE,TRUE,sfr:02 98 74 43 72,FALSE,,,TRUE,fr
shopmium,Shopmium Quimper,47.9956429,-4.1034113,18 place Saint Corentin,Quimper,29000,,298980188,[],,TRUE,TRUE,sfr:02 98 98 01 88,FALSE,,,TRUE,fr
shopmium,Shopmium Carhaix,48.2767262,-3.5706956,3 rue des Martyrs,Carhaix,29270,,298991492,[],,TRUE,TRUE,sfr:02 98 99 14 92,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Gregoire,48.153561,-1.683146,Galerie Ciale Grand Quartier,Saint Gregoire,35760,,299238827,[],,TRUE,TRUE,sfr:02 99 23 88 27,FALSE,,,TRUE,fr
shopmium,Shopmium Pace,48.146698,-1.77276,c.cial Cora ZAC la Giraudais Opera,Pace,35740,,299602895,[],,TRUE,TRUE,sfr:02 99 60 28 95,FALSE,,,TRUE,fr
shopmium,Shopmium Rennes,48.130088,-1.633627,c.cial les Longschamps,Rennes,35700,,299639338,[],,TRUE,TRUE,sfr:02 99 63 93 38,FALSE,,,TRUE,fr
shopmium,Shopmium Redon,47.6489746,-2.0850553,48 Grande Rue,Redon,35600,,299705888,[],,TRUE,TRUE,sfr:02 99 70 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Vitre,48.1243526,-1.2087404,29 place de la Republique,Vitre,35500,,299753874,[],,TRUE,TRUE,sfr:02 99 75 38 74,FALSE,,,TRUE,fr
shopmium,Shopmium Rennes,48.1081036,-1.6803252,20 rue de Nemours,Rennes,35000,,299782010,[],,TRUE,TRUE,sfr:02 99 78 20 10,FALSE,,,TRUE,fr
shopmium,Shopmium Rennes,48.1126951,-1.6795334,3 rue le Bastard,Rennes,35000,,299788610,[],,TRUE,TRUE,sfr:02 99 78 86 10,FALSE,,,TRUE,fr
shopmium,Shopmium St Malo,48.6354264,-2.0140418,37 rue Ville Pepin,St Malo,35400,,299812930,[],,TRUE,TRUE,sfr:02 99 81 29 30,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Malo,48.625117,-1.996264,2 imp de la Haute Futaie ZAC Carrefour la Madeleine,Saint Malo,35400,,299814301,[],,TRUE,TRUE,sfr:02 99 81 43 01,FALSE,,,TRUE,fr
shopmium,Shopmium Fougeres,48.3527219,-1.1997098,11 bd Jean Jaures,Fougeres,35300,,299948420,[],,TRUE,TRUE,sfr:02 99 94 84 20,FALSE,,,TRUE,fr
shopmium,Shopmium Reims,49.258329,4.031696,1 rue En Memoire des Harkis Actipole de la Neuv,Reims,51100,,310571800,[],,TRUE,TRUE,sfr:03 10 57 18 00,FALSE,,,TRUE,fr
shopmium,Shopmium Leers,50.679774,3.247033,c.cial Auchan Leers av Europe Lot 51,Leers,59115,,320024695,[],,TRUE,TRUE,sfr:03 20 02 46 95,FALSE,,,TRUE,fr
shopmium,Shopmium Villeneuve D'ascq,50.6169167,3.1333136,35 bd de Valmy,Villeneuve D'ascq,59650,,320051384,[],,TRUE,TRUE,sfr:03 20 05 13 84,FALSE,,,TRUE,fr
shopmium,Shopmium Englos,50.632233,2.968107,c.cial Auchan Englos,Englos,59320,,320096202,[],,TRUE,TRUE,sfr:03 20 09 62 02,FALSE,,,TRUE,fr
shopmium,Shopmium Lille,50.6436675,3.060996,7/9 11 rue Neuve,Lille,59800,,320129247,[],,TRUE,TRUE,sfr:03 20 12 92 47,FALSE,,,TRUE,fr
shopmium,Shopmium Tourcoing,50.7226014,3.159988,7 rue de Tournai,Tourcoing,59200,,320288256,[],,TRUE,TRUE,sfr:03 20 28 82 56,FALSE,,,TRUE,fr
shopmium,Shopmium Lille,50.6278953,3.0508723,280 rue Gambetta,Lille,59000,,320300266,[],,TRUE,TRUE,sfr:03 20 30 02 66,FALSE,,,TRUE,fr
shopmium,Shopmium Armentieres,50.6878822,2.8808203,27 rue de Dunkerque,Armentieres,59280,,320350794,[],,TRUE,TRUE,sfr:03 20 35 07 94,FALSE,,,TRUE,fr
shopmium,Shopmium Lille,50.635788,3.0660462,4 rue Sec Arembault,Lille,59800,,320558555,[],,TRUE,TRUE,sfr:03 20 55 85 55,FALSE,,,TRUE,fr
shopmium,Shopmium Villeneuve D'ascq,50.6316211,3.1533357,c.cial Auchan Villeneuve 2 Niv 1,Villeneuve D'ascq,59650,,320611717,[],,TRUE,TRUE,sfr:03 20 61 17 17,FALSE,,,TRUE,fr
shopmium,Shopmium Lomme,50.6515319,2.9759749,c.cial Carrefour 130 rue Grand But,Lomme,59160,,320932010,[],,TRUE,TRUE,sfr:03 20 93 20 10,FALSE,,,TRUE,fr
shopmium,Shopmium Wasquehal,50.6820503,3.1294331,c.cial Carrefour av Grand Cottignies,Wasquehal,59290,,320983131,[],,TRUE,TRUE,sfr:03 20 98 31 31,FALSE,,,TRUE,fr
shopmium,Shopmium Coquelles,50.9354772,1.8085328,c.cial la Cite Europe 1001 bd Kent,Coquelles,62231,,321001919,[],,TRUE,TRUE,sfr:03 21 00 19 19,FALSE,,,TRUE,fr
shopmium,Shopmium Bethune,50.5294201,2.6390792,52 rue d'Arras,Bethune,62400,,321014865,[],,TRUE,TRUE,sfr:03 21 01 48 65,FALSE,,,TRUE,fr
shopmium,Shopmium Auchy Les Mines,50.510693,2.785233,c.cial Carrefour Porte des Flandres RN 41,Auchy Les Mines,62138,,321024980,[],,TRUE,TRUE,sfr:03 21 02 49 80,FALSE,,,TRUE,fr
shopmium,Shopmium Lens,50.4292665,2.8307209,50 place Jean Jaures,Lens,62300,,321080288,[],,TRUE,TRUE,sfr:03 21 08 02 88,FALSE,,,TRUE,fr
shopmium,Shopmium Arras,50.2892023,2.7791439,2 rue Pasteur,Arras,62000,,321237818,[],,TRUE,TRUE,sfr:03 21 23 78 18,FALSE,,,TRUE,fr
shopmium,Shopmium Boulogne Sur Mer,50.7237604,1.6038159,49 rue Victor Hugo,Boulogne Sur Mer,62200,,321306767,[],,TRUE,TRUE,sfr:03 21 30 67 67,FALSE,,,TRUE,fr
shopmium,Shopmium Aire Sur La Lys,50.6338986,2.4198679,c.cial Carrefour Val de Lys av de l'Europe,Aire Sur La Lys,62120,,321398829,[],,TRUE,TRUE,sfr:03 21 39 88 29,FALSE,,,TRUE,fr
shopmium,Shopmium Vendin Le Vieil,50.4700034,2.8126712,c.cial Lens Ii RN 347 route de la Bassee,Vendin Le Vieil,62410,,321421500,[],,TRUE,TRUE,sfr:03 21 42 15 00,FALSE,,,TRUE,fr
shopmium,Shopmium Lievin,50.417921,2.775222,c.cial Carrefour ZAC Marichelles,Lievin,62800,,321446499,[],,TRUE,TRUE,sfr:03 21 44 64 99,FALSE,,,TRUE,fr
shopmium,Shopmium Calais,50.95129,1.858686,c.cial des 4 bd s,Calais,62100,,321465888,[],,TRUE,TRUE,sfr:03 21 46 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Noyelles Godault,50.4036788,2.9723479,Galerie c.cial Auchan Local No 13 ZAC du Bord des Eaux RN 43,Noyelles Godault,62110,,321495299,[],,TRUE,TRUE,sfr:03 21 49 52 99,FALSE,,,TRUE,fr
shopmium,Shopmium Bruay La Buissiere,50.4944825,2.5734501,c.cial Cora 1115 av de la Liberation,Bruay La Buissiere,62700,,321625014,[],,TRUE,TRUE,sfr:03 21 62 50 14,FALSE,,,TRUE,fr
shopmium,Shopmium Bethune,50.531036,2.63926,c.cial Auchan la Rotonde Cellule 33,Bethune,62400,,321689116,[],,TRUE,TRUE,sfr:03 21 68 91 16,FALSE,,,TRUE,fr
shopmium,Shopmium Berck Sur Mer,50.40434,1.597045,c.cial Carrefour,Berck Sur Mer,62600,,321840324,[],,TRUE,TRUE,sfr:03 21 84 03 24,FALSE,,,TRUE,fr
shopmium,Shopmium Berck Sur Mer,50.4055064,1.5635224,15 rue Carnot,Berck Sur Mer,62600,,321945516,[],,TRUE,TRUE,sfr:03 21 94 55 16,FALSE,,,TRUE,fr
shopmium,Shopmium Longuenesse,50.736744,2.243632,c.cial Auchan Rives de l'Aa ZAC des Frais Fonds,Longuenesse,62219,,321987299,[],,TRUE,TRUE,sfr:03 21 98 72 99,FALSE,,,TRUE,fr
shopmium,Shopmium Abbeville,50.105467,1.836833,c.cial Geant Rond Point,Abbeville,80100,,322203397,[],,TRUE,TRUE,sfr:03 22 20 33 97,FALSE,,,TRUE,fr
shopmium,Shopmium Amiens,49.89219,2.300524,31 rue des 3 Cailloux,Amiens,80000,,322225888,[],,TRUE,TRUE,sfr:03 22 22 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Abbeville,50.1069146,1.8346297,18 rue des Lingers,Abbeville,80100,,322287867,[],,TRUE,TRUE,sfr:03 22 28 78 67,FALSE,,,TRUE,fr
shopmium,Shopmium Amiens Glisy,49.875919,2.384894,c.cial de Glisy RN 29 ZAC Amiens les Pilot,Amiens Glisy,80440,,322470291,[],,TRUE,TRUE,sfr:03 22 47 02 91,FALSE,,,TRUE,fr
shopmium,Shopmium Dury,49.8732698,2.278046,c.cial Auchan Amiens Sud route de Paris,Dury,80480,,322896421,[],,TRUE,TRUE,sfr:03 22 89 64 21,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Quentin,49.846603,3.2890309,14 rue des Toiles,Saint Quentin,2100,,323084000,[],,TRUE,TRUE,sfr:03 23 08 40 00,FALSE,,,TRUE,fr
shopmium,Shopmium Laon,49.5510197,3.6094751,c.cial Carrefour Local NÂ°22 rue Romanette,Laon,2000,,323202835,[],,TRUE,TRUE,sfr:03 23 20 28 35,FALSE,,,TRUE,fr
shopmium,Shopmium Chauny,49.6136518,3.2192411,36 rue de la Repuiblique,Chauny,2300,,323370364,[],,TRUE,TRUE,sfr:03 23 37 03 64,FALSE,,,TRUE,fr
shopmium,Shopmium Soissons,49.3823146,3.3276793,17 rue du Commerce,Soissons,2200,,323590033,[],,TRUE,TRUE,sfr:03 23 59 00 33,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Quentin,49.847066,3.2874,c.cial Auchan route d'Amiens N29,Saint Quentin,2100,,323670539,[],,TRUE,TRUE,sfr:03 23 67 05 39,FALSE,,,TRUE,fr
shopmium,Shopmium Chateau Thierry,49.1073062,3.4068974,13 rue Charles de Gaulle,Chateau Thierry,2400,,323690207,[],,TRUE,TRUE,sfr:03 23 69 02 07,FALSE,,,TRUE,fr
shopmium,Shopmium Sedan,49.7000245,4.9483131,57 place des Halles,Sedan,8200,,324225888,[],,TRUE,TRUE,sfr:03 24 22 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Charleville Mezieres,49.7717872,4.7201867,57 rue de la Republique,Charleville Mezieres,8000,,324410888,[],,TRUE,TRUE,sfr:03 24 41 08 88,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Dizier,48.6366675,4.9490831,17 rue du Docteur Mougeot,Saint Dizier,52100,,325055028,[],,TRUE,TRUE,sfr:03 25 05 50 28,FALSE,,,TRUE,fr
shopmium,Shopmium Romilly Sur Seine,48.517732,3.726275,c.cial Leclerc ZA Belle Idee,Romilly Sur Seine,10100,,325210231,[],,TRUE,TRUE,sfr:03 25 21 02 31,FALSE,,,TRUE,fr
shopmium,Shopmium Chaumont,48.1113231,5.1397719,13 place de la Concorde,Chaumont,52000,,325302888,[],,TRUE,TRUE,sfr:03 25 30 28 88,FALSE,,,TRUE,fr
shopmium,Shopmium La Chapelle St Luc,48.3060259,4.0261884,c.cial l Escapade 4 bd de l Ouest,La Chapelle St Luc,10600,,325456064,[],,TRUE,TRUE,sfr:03 25 45 60 64,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Julien Les Villas,48.2648407,4.0891133,1 bd de Dijon,Saint Julien Les Villas,10800,,325493030,[],,TRUE,TRUE,sfr:03 25 49 30 30,FALSE,,,TRUE,fr
shopmium,Shopmium Troyes,48.2960473,4.0737674,87 rue Emile Zola,Troyes,10000,,325732020,[],,TRUE,TRUE,sfr:03 25 73 20 20,FALSE,,,TRUE,fr
shopmium,Shopmium Reims,49.2548941,4.0293166,15 rue de Talleyrand,Reims,51100,,326070646,[],,TRUE,TRUE,sfr:03 26 07 06 46,FALSE,,,TRUE,fr
shopmium,Shopmium St Brice Courcelles,49.2780834,4.0024961,c.cial Leclerc rue de la Croix Maurencienne,St Brice Courcelles,51370,,326099886,[],,TRUE,TRUE,sfr:03 26 09 98 86,FALSE,,,TRUE,fr
shopmium,Shopmium Epernay,49.0442755,3.9545979,10 rue Saint Martin,Epernay,51200,,326557639,[],,TRUE,TRUE,sfr:03 26 55 76 39,FALSE,,,TRUE,fr
shopmium,Shopmium Chalons En Champagne,48.956682,4.363073,c.cial Carrefour av Pdt Roosevelt Croix Dampierre,Chalons En Champagne,51000,,326663720,[],,TRUE,TRUE,sfr:03 26 66 37 20,FALSE,,,TRUE,fr
shopmium,Shopmium Chalons En Champagne,48.9559296,4.3621066,13 rue des Lombards,Chalons En Champagne,51000,,326675888,[],,TRUE,TRUE,sfr:03 26 67 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Cormontreuil,49.2232569,4.055568,Parc d'Activite Commerciales les Blancs Monts,Cormontreuil,51350,,326785888,[],,TRUE,TRUE,sfr:03 26 78 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Cormontreuil,49.2137439,4.0508259,c.cial Cora route de Louvois,Cormontreuil,51350,,326861632,[],,TRUE,TRUE,sfr:03 26 86 16 32,FALSE,,,TRUE,fr
shopmium,Shopmium Douai,50.3683666,3.0817546,35 rue de Belain,Douai,59500,,327081142,[],,TRUE,TRUE,sfr:03 27 08 11 42,FALSE,,,TRUE,fr
shopmium,Shopmium Valenciennes,50.357113,3.518332,c.cial place d Armes Rdc Local NÂ° B001,Valenciennes,59300,,327295670,[],,TRUE,TRUE,sfr:03 27 29 56 70,FALSE,,,TRUE,fr
shopmium,Shopmium Petite Foret,50.367423,3.480099,c.cial Auchan Petite Foret N45,Petite Foret,59494,,327311213,[],,TRUE,TRUE,sfr:03 27 31 12 13,FALSE,,,TRUE,fr
shopmium,Shopmium Denain,50.326801,3.392783,c.cial Carrefour Denain rue Villars,Denain,59220,,327318740,[],,TRUE,TRUE,sfr:03 27 31 87 40,FALSE,,,TRUE,fr
shopmium,Shopmium Valenciennes,50.3581092,3.5246819,12 rue du Quesnoy,Valenciennes,59300,,327329444,[],,TRUE,TRUE,sfr:03 27 32 94 44,FALSE,,,TRUE,fr
shopmium,Shopmium Maubeuge,50.2751338,3.9731645,37 av de France,Maubeuge,59600,,327580795,[],,TRUE,TRUE,sfr:03 27 58 07 95,FALSE,,,TRUE,fr
shopmium,Shopmium Louvroil,50.26374,3.959502,c.cial Val de Sambre Cellule NÂ°108,Louvroil,59720,,327602365,[],,TRUE,TRUE,sfr:03 27 60 23 65,FALSE,,,TRUE,fr
shopmium,Shopmium Escaudoeuvres,50.184383,3.2532165,c.cial Auchan 2 rue Jean Jaures,Escaudoeuvres,59161,,327823030,[],,TRUE,TRUE,sfr:03 27 82 30 30,FALSE,,,TRUE,fr
shopmium,Shopmium Cambrai,50.1750975,3.2339184,4 av de la Victoire,Cambrai,59400,,327824593,[],,TRUE,TRUE,sfr:03 27 82 45 93,FALSE,,,TRUE,fr
shopmium,Shopmium Flers En Escrebieux,50.397772,3.061237,c.cial Douai Flers N43,Flers En Escrebieux,59128,,327870723,[],,TRUE,TRUE,sfr:03 27 87 07 23,FALSE,,,TRUE,fr
shopmium,Shopmium Sin Le Noble,50.343357,3.10112,c.cial Auchan les Epis,Sin Le Noble,59450,,327975861,[],,TRUE,TRUE,sfr:03 27 97 58 61,FALSE,,,TRUE,fr
shopmium,Shopmium Faches Thumesnil,50.58198,3.080825,c.cial Auchan Faches Thumesnil,Faches Thumesnil,59155,,328169566,[],,TRUE,TRUE,sfr:03 28 16 95 66,FALSE,,,TRUE,fr
shopmium,Shopmium Grande Synthe,51.0113824,2.2952331,c.cial Auchan Flandre av de l'Ancien Village,Grande Synthe,59760,,328214438,[],,TRUE,TRUE,sfr:03 28 21 44 38,FALSE,,,TRUE,fr
shopmium,Shopmium Lille,50.62925,3.057256,c.cial Euralille Niveau 1,Lille,59000,,328364343,[],,TRUE,TRUE,sfr:03 28 36 43 43,FALSE,,,TRUE,fr
shopmium,Shopmium Hazebrouck,50.72748,2.542555,c.cial Carrefour Parc de la Creule,Hazebrouck,59190,,328415580,[],,TRUE,TRUE,sfr:03 28 41 55 80,FALSE,,,TRUE,fr
shopmium,Shopmium Dunkerque,51.0329375,2.3750745,48 bd Alexandre Iii,Dunkerque,59140,,328511506,[],,TRUE,TRUE,sfr:03 28 51 15 06,FALSE,,,TRUE,fr
shopmium,Shopmium Dunkerque,51.0324044,2.3736858,88 bd Alexandre Iii,Dunkerque,59140,,328669999,[],,TRUE,TRUE,sfr:03 28 66 99 99,FALSE,,,TRUE,fr
shopmium,Shopmium Remiremont,48.0172268,6.588929,11 rue de la Xavee,Remiremont,88200,,329221313,[],,TRUE,TRUE,sfr:03 29 22 13 13,FALSE,,,TRUE,fr
shopmium,Shopmium Epinal,48.1754648,6.44713,20 rue des Minimes,Epinal,88000,,329295888,[],,TRUE,TRUE,sfr:03 29 29 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Die Des Vosges,48.2863656,6.9494107,22 rue Thiers,Saint Die Des Vosges,88100,,329421745,[],,TRUE,TRUE,sfr:03 29 42 17 45,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Die Des Vosges,48.2874679,6.947767,c.cial Leclerc 10 rue la Madeleine ZA d'Ellieule 2,Saint Die Des Vosges,88100,,329554580,[],,TRUE,TRUE,sfr:03 29 55 45 80,FALSE,,,TRUE,fr
shopmium,Shopmium Bar Le Duc,48.7723129,5.1627773,51 bd de la Rochelle,Bar Le Duc,55000,,329794637,[],,TRUE,TRUE,sfr:03 29 79 46 37,FALSE,,,TRUE,fr
shopmium,Shopmium Jeuxey,48.200645,6.488117,c.cial Carrefour 33 rue Saut Lecerf,Jeuxey,88000,,329811587,[],,TRUE,TRUE,sfr:03 29 81 15 87,FALSE,,,TRUE,fr
shopmium,Shopmium Golbey,48.1902514,6.4258987,c.cial Leclerc av du General Leclerc,Golbey,88190,,329813411,[],,TRUE,TRUE,sfr:03 29 81 34 11,FALSE,,,TRUE,fr
shopmium,Shopmium Verdun,49.1612376,5.3845846,42/44 rue Mazel,Verdun,55100,,329855888,[],,TRUE,TRUE,sfr:03 29 85 58 88,FALSE,,,TRUE,fr
shopmium,Shopmium Beauvais,49.4087885,2.1164488,1 av Descartes,Beauvais,60000,,344020614,[],,TRUE,TRUE,sfr:03 44 02 06 14,FALSE,,,TRUE,fr
shopmium,Shopmium Meru,49.236009,2.13544,c.cial Auchan les Marquises,Meru,60110,,344023269,[],,TRUE,TRUE,sfr:03 44 02 32 69,FALSE,,,TRUE,fr
shopmium,Shopmium Beauvais,49.4310095,2.0834642,9 rue Carnot,Beauvais,60000,,344060888,[],,TRUE,TRUE,sfr:03 44 06 08 88,FALSE,,,TRUE,fr
shopmium,Shopmium Noyon,49.5811027,2.9987451,6 place Cordouen,Noyon,60400,,344097155,[],,TRUE,TRUE,sfr:03 44 09 71 55,FALSE,,,TRUE,fr
shopmium,Shopmium Venette,49.4098395,2.778046,57 av de l'Europe Lot Numero 6,Venette,60280,,344202167,[],,TRUE,TRUE,sfr:03 44 20 21 67,FALSE,,,TRUE,fr
shopmium,Shopmium Saint Maximin,49.221903,2.449402,c.cial Cora RN,Saint Maximin,60740,,344255167,[],,TRUE,TRUE,sfr:03 44 25 51 67,FALSE,,,TRUE,fr
shopmium,Shopmium Compiegne,49.4186193,2.8244729,30 rue de Solferino,Compiegne,60200,,344380202,[],,TRUE,TRUE,sfr:03 44 38 02 02,FALSE,,,TRUE,fr
shopmium,Shopmium Crepy En Valois,49.2330942,2.8872211,33/35 rue Charles de Gaulle,Crepy En Valois,60800,,344390404,[],,TRUE,TRUE,sfr:03 44 39 04 04,FALSE,,,TRUE,fr
shopmium,Shopmium Nogent Sur Oise,49.2711404,2.4815372,c.cial Auchan 110 av de l Europe,Nogent Sur Oise,60180,,344537006,[],,TRUE,TRUE,sfr:03 44 53 70 06,FALSE,,,TRUE,fr
shopmium,Shopmium Beaune,47.02603,4.840004,c.cial St Jacques Hyper Carrefour 9 av Chartles de Gaulle,Beaune,21200,,380228735,[],,TRUE,TRUE,sfr:03 80 22 87 35,FALSE,,,TRUE,fr
shopmium,Shopmium Dijon,47.3230083,5.0383827,28/30 rue Musette,Dijon,21000,,380305988,[],,TRUE,TRUE,sfr:03 80 30 59 88,FALSE,,,TRUE,fr
shopmium,Shopmium Quetigny,47.3095842,5.1036801,c.cial Carrefour Grand Quetigny av de Bourgogne,Quetigny,21800,,380381835,[],,TRUE,TRUE,sfr:03 80 38 18 35,FALSE,,,TRUE,fr
shopmium,Shopmium Dijon,47.3225138,5.0364034,24 rue de la Liberte,Dijon,21000,,380508750,[],,TRUE,TRUE,sfr:03 80 50 87 50,FALSE,,,TRUE,fr
shopmium,Shopmium Chenove,47.2867191,5.0168829,c.cial Geant Casino rue Longvic,Chenove,21300,,380517703,[],,TRUE,TRUE,sfr:03 80 51 77 03,FALSE,,,TRUE,fr
shopmium,Shopmium Dijon,47.322047,5.04148,c.cial la Toison d'Or 52 Grand Mail,Dijon,21000,,380715050,[],,TRUE,TRUE,sfr:03 80 71 50 50,FALSE,,,TRUE,fr
shopmium,Shopmium Besancon,47.2380147,6.0234665,46 Grande Rue,Besancon,25000,,381255388,[],,TRUE,TRUE,sfr:03 81 25 53 88,FALSE,,,TRUE,fr
shopmium,Shopmium Montbeliard,47.5100264,6.7997339,64 rue Cuvier,Montbeliard,25200,,381320636,[],,TRUE,TRUE,sfr:03 81 32 06 36,FALSE,,,TRUE,fr
shopmium,Shopmium Pontarlier,46.9052284,6.3520605,8 place Saint Pierre,Pontarlier,25300,,381469888,[],,TRUE,TRUE,sfr:03 81 46 98 88,FALSE,,,TRUE,fr
shopmium,Shopmium Besancon,47.237829,6.0240539,Galerie c.cial Geant Chateaufarine route de Dole RN 73,Besancon,25000,,381605004,[],,TRUE,TRUE,sfr:03 81 60 50 04,FALSE,,,TRUE,fr
shopmium,Shopmium Chalezeule,47.2631888,6.0623426,Galerie Commerciale Carrefour 1 chemin des Agasses,Chalezeule,25220,,381889588,[],,TRUE,TRUE,sfr:03 81 88 95 88,FALSE,,,TRUE,fr
shopmium,Shopmium Mont Saint Martin,49.5418879,5.7803003,c.cial Auchan Pole Europe,Mont Saint Martin,54350,,382231399,[],,TRUE,TRUE,sfr:03 82 23 13 99,FALSE,,,TRUE,fr
shopmium,Shopmium Longwy Haut,49.524426,5.763978,11 rue Margaine,Longwy Haut,54400,,382239254,[],,TRUE,TRUE,sfr:03 82 23 92 54,FALSE,,,TRUE,fr
shopmium,Shopmium Thionville,49.3550241,6.142593,c.cial Carrefour Geric 33 rue Maillet Local B64,Thionville,57100,,382518067,[],,TRUE,TRUE,sfr:03 82 51 80 67,FALSE,,,TRUE,fr
shopmium,Shopmium Thionville,49.357937,6.1657041,8 rue du Four Banal,Thionville,57100,,382531418,[],,TRUE,TRUE,sfr:03 82 53 14 18,FALSE,,,TRUE,fr
shopmium,Shopmium Nancy,48.6881663,6.1807655,c.cial St Sebastien rue des Ponts,Nancy,54000,,383275806,[],,TRUE,TRUE,sfr:03 83 27 58 06,FALSE,,,TRUE,fr
shopmium,Shopmium Nancy,48.6911734,6.1824201,25 rue Saint Dizier,Nancy,54000,,383356000,[],,TRUE,TRUE,sfr:03 83 35 60 00,FALSE,,,TRUE,fr
shopmium,Shopmium Nancy,48.6901855,6.1806017,33 rue St Jean,Nancy,54000,,383375785,[],,TRUE,TRUE,sfr:03 83 37 57 85,FALSE,,,TRUE,fr
shopmium,Shopmium Dommartin Les Touls,48.674213,5.927871,c.cial Leclerc,Dommartin Les Touls,54200,,383432555,[],,TRUE,TRUE,sfr:03 83 43 25 55,FALSE,,,TRUE,fr
shopmium,Shopmium Houdemont,48.647188,6.176482,Galerie Ciale Houdemont RN 57,Houdemont,54180,,383542974,[],,TRUE,TRUE,sfr:03 83 54 29 74,FALSE,,,TRUE,fr
shopmium,Shopmium Luneville,48.591355,6.4945225,6 place Leopold,Luneville,54300,,383755517,[],,TRUE,TRUE,sfr:03 83 75 55 17,FALSE,,,TRUE,fr
shopmium,Shopmium Pont A Mousson,48.9022035,6.0511204,42 bis rue Victor Hugo,Pont A Mousson,54700,,383833721,[],,TRUE,TRUE,sfr:03 83 83 37 21,FALSE,,,TRUE,fr
shopmium,Shopmium Lons Le Saunier,46.6732193,5.5513697,25 rue Saint Desire,Lons Le Saunier,39000,,384434900,[],,TRUE,TRUE,sfr:03 84 43 49 00,FALSE,,,TRUE,fr
shopmium,Shopmium Dole,47.0928617,5.4935619,62 rue de Besancon,Dole,39100,,384691999,[],,TRUE,TRUE,sfr:03 84 69 19 99,FALSE,,,TRUE,fr
